# Gnuplot File : velocities of 3 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 28 56 
0.435	-0.00821563 0 0.242783 0 0.677567 0	-0 -0 -0.0987503 -0 -0 -0	0.00824328 0 0.242769 0 -0.677543 0	
0.44	-0.00728634 0 0.225836 0 0.679155 0	-0 -0 -0.11465 -0 -0 -0	0.00731778 0 0.225824 0 -0.679132 0	
0.445	-0.00628607 0 0.205793 0 0.672915 0	-0 -0 -0.12946 -0 -0 -0	0.00631993 0 0.205783 0 -0.672895 0	
0.45	-0.00525828 0 0.182767 0 0.658611 0	-0 -0 -0.143041 -0 -0 -0	0.0052929 0 0.182759 0 -0.658593 0	
0.455	-0.00424536 0 0.156909 0 0.636133 0	-0 -0 -0.155263 -0 -0 -0	0.00427935 0 0.156903 0 -0.636118 0	
0.46	-0.00328671 0 0.128408 0 0.605395 0	-0 -0 -0.16601 -0 -0 -0	0.00331876 0 0.128404 0 -0.605383 0	
0.465	-0.00241709 0 0.097493 0 0.566479 0	-0 -0 -0.17518 -0 -0 -0	0.00244552 0 0.0974923 0 -0.566471 0	
0.47	-0.00166363 0 0.0644266 0 0.519504 0	-0 -0 -0.182686 -0 -0 -0	0.00168769 0 0.0644286 0 -0.519501 0	
0.475	-0.00104558 0 0.02951 0 0.464901 0	-0 -0 -0.188457 -0 -0 -0	0.00106437 0 0.0295147 0 -0.464904 0	
0.48	-0.000572148 0 -0.00692629 0 0.403 0	-0 -0 -0.192438 -0 -0 -0	0.000585169 0 -0.00691897 0 -0.403008 0	
0.485	-0.000242073 0 -0.044531 0 0.334587 0	-0 -0 -0.194591 -0 -0 -0	0.000249218 0 -0.0445211 0 -0.334602 0	
0.49	-4.36078e-05 0 -0.0829243 0 0.260125 0	-0 -0 -0.194896 -0 -0 -0	4.50094e-05 0 -0.082912 0 -0.260146 0	
0.495	4.55321e-05 0 -0.121701 0 0.180649 0	-0 -0 -0.193349 -0 -0 -0	-4.9082e-05 0 -0.121686 0 -0.180677 0	
0.5	5.65207e-05 0 -0.160449 0 0.0970246 0	-0 -0 -0.189966 -0 -0 -0	-6.41899e-05 0 -0.160432 0 -0.0970585 0	
0.505	2.84156e-05 0 -0.198749 0 0.0102119 0	-0 -0 -0.184778 -0 -0 -0	-3.88865e-05 0 -0.198731 0 -0.010251 0	
0.51	5.71216e-06 0 -0.236127 0 -0.078846 0	-0 -0 -0.177835 -0 -0 -0	-1.74502e-05 0 -0.236107 0 0.0788023 0	
0.515	3.63399e-05 0 -0.272115 0 -0.168838 0	-0 -0 -0.169203 -0 -0 -0	-4.76486e-05 0 -0.272093 0 0.16879 0	
0.52	0.00016852 0 -0.306448 0 -0.259067 0	-0 -0 -0.158964 -0 -0 -0	-0.000177691 0 -0.306425 0 0.259016 0	
0.525	0.000448559 0 -0.338704 0 -0.348718 0	-0 -0 -0.147215 -0 -0 -0	-0.000453883 0 -0.33868 0 0.348664 0	
0.53	0.000918401 0 -0.368371 0 -0.436111 0	-0 -0 -0.134067 -0 -0 -0	-0.000918147 0 -0.368346 0 0.436057 0	
0.535	0.00161166 0 -0.395036 0 -0.51995 0	-0 -0 -0.119646 -0 -0 -0	-0.00160441 0 -0.395011 0 0.519895 0	
0.54	0.00255146 0 -0.418356 0 -0.599277 0	-0 -0 -0.104089 -0 -0 -0	-0.00253612 0 -0.418331 0 0.599223 0	
0.545	0.00374882 0 -0.438005 0 -0.67318 0	-0 -0 -0.0875425 -0 -0 -0	-0.00372468 0 -0.43798 0 0.673128 0	
0.55	0.0052012 0 -0.453681 0 -0.740782 0	-0 -0 -0.0701648 -0 -0 -0	-0.00516801 0 -0.453656 0 0.740731 0	
0.555	0.00689186 0 -0.465129 0 -0.801357 0	-0 -0 -0.0521206 -0 -0 -0	-0.00684985 0 -0.465106 0 0.801307 0	
0.56	0.0087895 0 -0.472128 0 -0.854215 0	-0 -0 -0.0335812 -0 -0 -0	-0.00873945 0 -0.472106 0 0.854167 0	
0.565	0.0108488 0 -0.474498 0 -0.898714 0	-0 -0 -0.014723 -0 -0 -0	-0.0107921 0 -0.474479 0 0.898668 0	
0.57	0.013012 0 -0.472109 0 -0.934308 0	0 0 0.00427517 0 0 0	-0.0129495 0 -0.472093 0 0.934264 0	
0.575	0.0152091 0 -0.464881 0 -0.960552 0	0 0 0.0232327 0 0 0	-0.0151437 0 -0.464868 0 0.960511 0	
0.58	0.0173626 0 -0.452785 0 -0.977078 0	0 0 0.0419695 0 0 0	-0.0172966 0 -0.452776 0 0.977041 0	
0.585	0.0193883 0 -0.435838 0 -0.983529 0	0 0 0.0603077 0 0 0	-0.0193242 0 -0.435834 0 0.983497 0	
0.59	0.0211994 0 -0.414115 0 -0.979645 0	0 0 0.0780731 0 0 0	-0.02114 0 -0.414116 0 0.979621 0	
0.595	0.0227096 0 -0.38774 0 -0.965247 0	0 0 0.0950968 0 0 0	-0.0226579 0 -0.387748 0 0.965233 0	
0.6	0.0238371 0 -0.35689 0 -0.940222 0	0 0 0.111217 0 0 0	-0.0237957 0 -0.356904 0 0.940219 0	
0.605	0.024508 0 -0.32179 0 -0.904556 0	0 0 0.126281 0 0 0	-0.0244795 0 -0.321811 0 0.904567 0	
0.61	0.0246608 0 -0.282733 0 -0.85852 0	0 0 0.140146 0 0 0	-0.0246474 0 -0.282759 0 0.858546 0	
0.615	0.0242481 0 -0.240035 0 -0.802324 0	0 0 0.152679 0 0 0	-0.0242519 0 -0.240068 0 0.802368 0	
0.62	0.0232405 0 -0.194071 0 -0.736353 0	0 0 0.163762 0 0 0	-0.0232626 0 -0.19411 0 0.736415 0	
0.625	0.0216286 0 -0.145252 0 -0.661121 0	0 0 0.17329 0 0 0	-0.0216696 0 -0.145297 0 0.661204 0	
0.63	0.0194237 0 -0.0940305 0 -0.577331 0	0 0 0.181171 0 0 0	-0.0194836 0 -0.0940807 0 0.577433 0	
0.635	0.0166593 0 -0.0408856 0 -0.48573 0	0 0 0.187332 0 0 0	-0.0167373 0 -0.0409405 0 0.485852 0	
0.64	0.0133905 0 0.0136661 0 -0.387241 0	0 0 0.191713 0 0 0	-0.0134852 0 0.0136072 0 0.38738 0	
0.645	0.00969202 0 0.0691005 0 -0.282925 0	0 0 0.194273 0 0 0	-0.0098014 0 0.0690384 0 0.283079 0	
0.65	0.00565674 0 0.124867 0 -0.173839 0	0 0 0.194988 0 0 0	-0.0057778 0 0.124802 0 0.174005 0	
0.655	0.00139317 0 0.180399 0 -0.0612353 0	0 0 0.193851 0 0 0	-0.00152283 0 0.180333 0 0.0614108 0	
0.66	-0.00298202 0 0.235118 0 0.0541041 0	0 0 0.190872 0 0 0	0.00284799 0 0.235051 0 -0.0539237 0	
0.665	-0.00733523 0 0.288393 0 0.170409 0	0 0 0.18608 0 0 0	0.0072007 0 0.288326 0 -0.170227 0	
0.67	-0.0115541 0 0.339858 0 0.287144 0	0 0 0.179521 0 0 0	0.0114228 0 0.339791 0 -0.286964 0	
0.675	-0.0155148 0 0.388947 0 0.403031 0	0 0 0.171257 0 0 0	0.0153914 0 0.38888 0 -0.402857 0	
0.68	-0.0190846 0 0.435005 0 0.516334 0	0 0 0.161365 0 0 0	0.018973 0 0.43494 0 -0.516173 0	
0.685	-0.0221517 0 0.477475 0 0.625334 0	0 0 0.149941 0 0 0	0.0220554 0 0.477412 0 -0.625189 0	
0.69	-0.0246298 0 0.515904 0 0.72898 0	0 0 0.137093 0 0 0	0.024552 0 0.515845 0 -0.728853 0	
0.695	-0.0264495 0 0.549844 0 0.826148 0	0 0 0.122943 0 0 0	0.0263925 0 0.549788 0 -0.826041 0	
0.7	-0.0275629 0 0.578866 0 0.915668 0	0 0 0.107625 0 0 0	0.0275286 0 0.578815 0 -0.915579 0	
0.705	-0.0279505 0 0.602619 0 0.996727 0	0 0 0.0912842 0 0 0	0.0279398 0 0.602573 0 -0.996657 0	
0.71	-0.0276169 0 0.620777 0 1.06845 0	0 0 0.0740767 0 0 0	0.027629 0 0.620736 0 -1.0684 0	
0.715	-0.0265902 0 0.633063 0 1.12999 0	0 0 0.0561655 0 0 0	0.0266263 0 0.633029 0 -1.12996 0	
0.72	-0.0249279 0 0.639276 0 1.18086 0	0 0 0.0377208 0 0 0	0.0249851 0 0.639249 0 -1.18083 0	
